"subject_no" "activity" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAccMag-mean()" "fBodyAccMag-std()"
6 "WALKING_DOWNSTAIRS" -0.21346975 -0.30433532 -0.21346975 -0.30433532 -0.33153104 -0.1693501 -0.35776874 -0.46252905 -0.5125286 -0.61594908 -0.28731256 -0.42187479
6 "WALKING_DOWNSTAIRS" -0.15551024 -0.27758412 -0.15551024 -0.27758412 -0.2502139 -0.085643736 -0.32293739 -0.48157423 -0.46551539 -0.53261803 -0.24921614 -0.40609362
6 "WALKING_DOWNSTAIRS" -0.15102509 -0.30382366 -0.15102509 -0.30382366 -0.27291485 -0.1432959 -0.34337831 -0.52266995 -0.46580571 -0.47557959 -0.29077694 -0.41917171
6 "WALKING_DOWNSTAIRS" -0.1182277 -0.28294952 -0.1182277 -0.28294952 -0.23291178 -0.14137919 -0.31710998 -0.44325567 -0.42997194 -0.48252272 -0.24611912 -0.4157176
6 "WALKING_DOWNSTAIRS" -0.10077366 -0.18426912 -0.10077366 -0.18426912 -0.14320043 0.09195185 -0.34214954 -0.40998211 -0.39525753 -0.43573649 -0.14518698 -0.33380588
6 "WALKING_DOWNSTAIRS" -0.13039966 -0.15837374 -0.13039966 -0.15837374 -0.16520775 0.19240344 -0.35122711 -0.4630531 -0.41818742 -0.41089171 -0.038487245 -0.36535633
6 "WALKING_DOWNSTAIRS" -0.22173037 -0.28994844 -0.22173037 -0.28994844 -0.27251687 -0.031570837 -0.36980309 -0.51305711 -0.48506778 -0.51226034 -0.18334227 -0.46841909
6 "WALKING_DOWNSTAIRS" -0.2265523 -0.31139862 -0.2265523 -0.31139862 -0.29333441 -0.17545501 -0.39113935 -0.54392009 -0.48555463 -0.55510942 -0.28873407 -0.43118168
6 "WALKING_DOWNSTAIRS" -0.1593568 -0.28554167 -0.1593568 -0.28554167 -0.2124318 -0.058082003 -0.34413881 -0.47892509 -0.43971549 -0.4890266 -0.22317312 -0.43380633
6 "WALKING_DOWNSTAIRS" -0.1531458 -0.32323064 -0.1531458 -0.32323064 -0.21113083 -0.027965857 -0.31655379 -0.41302666 -0.42573495 -0.4521242 -0.23148236 -0.48613003
6 "WALKING_DOWNSTAIRS" -0.18376054 -0.38166515 -0.18376054 -0.38166515 -0.26580163 -0.18471141 -0.34163094 -0.43449681 -0.43542197 -0.50019092 -0.29312711 -0.53366434
6 "WALKING_DOWNSTAIRS" -0.19070556 -0.35652318 -0.19070556 -0.35652318 -0.23187922 -0.12125536 -0.36502505 -0.51224368 -0.44404556 -0.54652151 -0.35257371 -0.45831512
6 "WALKING_DOWNSTAIRS" -0.2651465 -0.31737316 -0.2651465 -0.31737316 -0.27225916 -0.060318091 -0.41750482 -0.52929631 -0.49551396 -0.5524696 -0.24788735 -0.46578712
6 "WALKING_DOWNSTAIRS" 0.10797943 0.30220439 0.10797943 0.30220439 -0.15883479 -0.031309338 -0.44850842 -0.54313028 -0.45450738 -0.5509839 0.28354128 0.10986809
6 "WALKING_DOWNSTAIRS" 0.23945309 0.34373851 0.23945309 0.34373851 -0.050495304 0.073992307 -0.35746238 -0.41820819 -0.3680288 -0.44387021 0.27707906 0.17033715
6 "WALKING_DOWNSTAIRS" 0.27788432 0.363467 0.27788432 0.363467 -0.025887645 0.075542268 -0.097288921 -0.0090433029 -0.4041307 -0.43327978 0.26340785 0.20413436
6 "WALKING_DOWNSTAIRS" 0.30568671 0.36858494 0.30568671 0.36858494 -0.027319182 0.13751622 -0.048392163 -0.0034956589 -0.36071865 -0.39723579 0.356045 0.16239234
6 "WALKING_DOWNSTAIRS" 0.28775108 0.43450334 0.28775108 0.43450334 0.088891074 0.47468554 -0.031361637 -0.16767823 -0.18622712 -0.16253251 0.45169818 0.20119501
6 "WALKING_DOWNSTAIRS" 0.2893359 0.48977346 0.2893359 0.48977346 0.1725823 0.45975427 0.058201117 -0.22072571 -0.1692947 -0.16672505 0.57567255 0.20684282
6 "WALKING_DOWNSTAIRS" 0.37038083 0.4180937 0.37038083 0.4180937 0.15679505 0.13442856 -0.093610041 -0.29602107 -0.23561091 -0.41113447 0.38598028 0.21472638
6 "WALKING_DOWNSTAIRS" 0.30660441 0.36892738 0.30660441 0.36892738 0.053636254 0.13845943 -0.24960383 -0.36561054 -0.28892312 -0.44918471 0.38363212 0.14724919
6 "WALKING_DOWNSTAIRS" 0.42873081 0.48610223 0.42873081 0.48610223 0.14596325 0.24038578 -0.18543976 -0.32243354 -0.29364156 -0.39921664 0.57991502 0.19878525
6 "WALKING_DOWNSTAIRS" 0.38523758 0.41008734 0.38523758 0.41008734 0.085063329 0.2877365 -0.26053219 -0.33741399 -0.30628948 -0.24121017 0.47861807 0.15021766
6 "WALKING_DOWNSTAIRS" 0.22584084 0.14540709 0.22584084 0.14540709 -0.12696342 0.028132446 0.0046421087 0.17313416 -0.3538856 -0.31461326 0.20497149 -0.067860081
6 "WALKING_DOWNSTAIRS" 0.28315168 0.28175418 0.28315168 0.28175418 -0.094891186 -0.11834682 0.024001742 0.11541559 -0.33711859 -0.45780248 0.27361639 0.086694761
6 "WALKING_DOWNSTAIRS" 0.37597513 0.47505723 0.37597513 0.47505723 0.12038682 0.13401931 -0.093380001 -0.26459447 -0.20019029 -0.38553656 0.42358854 0.27348334
6 "WALKING_DOWNSTAIRS" 0.32385375 0.39743035 0.32385375 0.39743035 0.10426242 0.17248524 -0.038913237 -0.28807356 -0.21684923 -0.37584804 0.43173887 0.16047228
6 "WALKING_DOWNSTAIRS" 0.25926488 0.26920315 0.25926488 0.26920315 -0.057049497 0.04667083 -0.15828955 -0.45710296 -0.34130386 -0.41576521 0.23345871 0.091399252
6 "WALKING_DOWNSTAIRS" 0.34292719 0.36289362 0.34292719 0.36289362 0.015340446 0.24796029 -0.17084952 -0.37661281 -0.27545612 -0.2906741 0.38820963 0.13603332
6 "WALKING_DOWNSTAIRS" 0.35658346 0.31579619 0.35658346 0.31579619 0.046078325 0.12790551 -0.18760515 -0.34993367 -0.24279574 -0.36628709 0.33392168 0.10045294
6 "WALKING_DOWNSTAIRS" 0.26585118 0.33049883 0.26585118 0.33049883 -0.029153027 0.14539807 -0.29010331 -0.41887683 -0.25212034 -0.29579379 0.37051948 0.10022686
6 "WALKING_DOWNSTAIRS" 0.19952603 0.26879653 0.19952603 0.26879653 -0.072359248 0.098955074 0.030890541 0.16975826 -0.29261792 -0.31933057 0.25323391 0.079934719
6 "WALKING_DOWNSTAIRS" 0.27723873 0.23590124 0.27723873 0.23590124 0.035833317 -0.013693762 0.10571802 0.097560565 -0.28786602 -0.44172632 0.16424484 0.081885934
6 "WALKING_DOWNSTAIRS" 0.32868786 0.29150705 0.32868786 0.29150705 0.036366137 -0.0891452 -0.0080285117 -0.058942356 -0.26902468 -0.37707711 0.21956485 0.1291435
6 "WALKING_DOWNSTAIRS" 0.3275371 0.28929911 0.3275371 0.28929911 -0.01811204 -0.17258474 0.025884751 -0.053337093 -0.30126324 -0.35616132 0.1514879 0.15946709
6 "WALKING_DOWNSTAIRS" 0.2837589 0.25500517 0.2837589 0.25500517 -0.053903343 -0.067394632 -0.12336515 -0.3286556 -0.31676557 -0.2861723 0.14629417 0.11667679
6 "WALKING_DOWNSTAIRS" 0.18749328 0.34362908 0.18749328 0.34362908 -0.043750124 0.13592995 -0.16307365 -0.31593323 -0.29284112 -0.24620127 0.31436282 0.15038939
6 "WALKING_DOWNSTAIRS" -0.030451059 -0.011109462 -0.030451059 -0.011109462 -0.34470695 -0.16437948 -0.13026741 -0.49629006 -0.5629751 -0.64658155 -0.13247543 -0.10300356
6 "WALKING_DOWNSTAIRS" -0.01904124 -0.16558724 -0.01904124 -0.16558724 -0.35260531 -0.29844078 -0.30116936 -0.54445665 -0.56481172 -0.70482713 -0.199937 -0.27643506
6 "WALKING_DOWNSTAIRS" -0.016310841 -0.21896482 -0.016310841 -0.21896482 -0.3309117 -0.2970464 -0.26705639 -0.37893928 -0.54356139 -0.65543709 -0.26505454 -0.31538897
6 "WALKING_DOWNSTAIRS" -0.00085201519 -0.16871267 -0.00085201519 -0.16871267 -0.2824762 -0.25188063 -0.18273249 -0.30309254 -0.48525813 -0.61065093 -0.24251414 -0.2590761
6 "WALKING_DOWNSTAIRS" 0.035699352 -0.088794588 0.035699352 -0.088794588 -0.25593489 -0.22099095 -0.23552883 -0.40026132 -0.43800988 -0.57654429 -0.13495951 -0.20529907
6 "WALKING_DOWNSTAIRS" 0.026423443 -0.066385549 0.026423443 -0.066385549 -0.22496722 -0.16548235 -0.16252489 -0.29489685 -0.39777345 -0.51374881 -0.15847678 -0.16340258
6 "WALKING_DOWNSTAIRS" -0.020392862 -0.10733117 -0.020392862 -0.10733117 -0.26474303 -0.17667517 -0.16222979 -0.29544837 -0.46915635 -0.5275325 -0.19005185 -0.20278206
6 "WALKING_DOWNSTAIRS" -0.04789592 -0.070237256 -0.04789592 -0.070237256 -0.27107774 -0.1814675 -0.25136658 -0.41968999 -0.49944017 -0.56159006 -0.1509311 -0.17238527
6 "WALKING_DOWNSTAIRS" 0.0041458651 -0.042612876 0.0041458651 -0.042612876 -0.18851369 -0.09690921 -0.25150018 -0.36470735 -0.41728474 -0.47065007 -0.06944909 -0.17668887
6 "WALKING_DOWNSTAIRS" -0.010108664 -0.16157665 -0.010108664 -0.16157665 -0.37084951 -0.3357325 -0.26105888 -0.45304587 -0.5485489 -0.65523806 -0.2170961 -0.26211317
6 "WALKING_DOWNSTAIRS" 0.051873016 -0.097049787 0.051873016 -0.097049787 -0.27234129 -0.24093133 -0.3820307 -0.43216803 -0.50032392 -0.60754207 -0.13698591 -0.21566548
6 "WALKING_DOWNSTAIRS" 0.095184779 -0.088091859 0.095184779 -0.088091859 -0.18251107 -0.23988318 -0.11790818 -0.050519654 -0.43627425 -0.56244563 -0.044874494 -0.2550143
6 "WALKING_DOWNSTAIRS" 0.04721333 -0.17138412 0.04721333 -0.17138412 -0.22530731 -0.33462906 -0.061733444 -0.12865123 -0.43077934 -0.6210916 -0.15765067 -0.30786871
6 "WALKING_DOWNSTAIRS" -0.034296952 -0.17363164 -0.034296952 -0.17363164 -0.28391013 -0.31304712 -0.26262352 -0.34013348 -0.47902559 -0.64001814 -0.17304925 -0.30225056
6 "WALKING_DOWNSTAIRS" -0.06639111 -0.24113587 -0.06639111 -0.24113587 -0.26017603 -0.31622706 -0.13877823 -0.17152398 -0.44534836 -0.61211274 -0.15746719 -0.41063362
6 "WALKING_DOWNSTAIRS" -0.054411041 -0.23071915 -0.054411041 -0.23071915 -0.25874387 -0.36624809 -0.11415954 -0.2450057 -0.46865674 -0.63485614 -0.20067354 -0.36753538
6 "WALKING_DOWNSTAIRS" -0.089573594 -0.17641016 -0.089573594 -0.17641016 -0.30754349 -0.31380597 -0.23085927 -0.39905424 -0.50374215 -0.59112729 -0.17212715 -0.30668781
6 "WALKING_DOWNSTAIRS" 0.001940616 0.066120763 0.001940616 0.066120763 -0.25850142 -0.046208066 -0.22647424 -0.32970668 -0.49802064 -0.48678174 -4.530084e-05 -0.064379258
6 "WALKING_DOWNSTAIRS" 0.016038625 -0.061795982 0.016038625 -0.061795982 -0.27746058 -0.30304669 -0.34280758 -0.44951403 -0.49392396 -0.61754647 -0.13616246 -0.16831982
6 "WALKING_DOWNSTAIRS" -0.038096743 -0.16443328 -0.038096743 -0.16443328 -0.33277748 -0.40693833 -0.11509842 -0.1959748 -0.4808012 -0.64083292 -0.18112196 -0.28472086
6 "WALKING_DOWNSTAIRS" -0.0093560213 -0.19087273 -0.0093560213 -0.19087273 -0.24600747 -0.27114446 -0.027556314 -0.20251631 -0.40921014 -0.50706564 -0.229003 -0.2957909
6 "WALKING_DOWNSTAIRS" -0.0081920897 -0.12170585 -0.0081920897 -0.12170585 -0.24463685 -0.27193767 -0.22166673 -0.34070537 -0.44393446 -0.50136942 -0.16380022 -0.23529545
6 "WALKING_DOWNSTAIRS" -0.035686571 -0.13533176 -0.035686571 -0.13533176 -0.34163236 -0.19398552 -0.096479319 -0.21740186 -0.51687821 -0.55906304 -0.15521281 -0.2586384
6 "WALKING_DOWNSTAIRS" -0.0054180802 -0.060618207 -0.0054180802 -0.060618207 -0.28470821 -0.076208497 -0.084649676 -0.17375387 -0.49161242 -0.48791486 -0.081072889 -0.19530285
6 "WALKING_DOWNSTAIRS" -0.0018936509 -0.0068480381 -0.0018936509 -0.0068480381 -0.23906797 -0.19237868 -0.15577434 -0.19978167 -0.44309945 -0.46834438 -0.025860064 -0.15074105
6 "WALKING_DOWNSTAIRS" -0.052866347 -0.11663381 -0.052866347 -0.11663381 -0.33619052 -0.27545361 -0.22683899 -0.23922323 -0.48074623 -0.51250518 -0.15700346 -0.23196664
6 "WALKING_DOWNSTAIRS" -0.81971117 -0.83688465 -0.81971117 -0.83688465 -0.91311102 -0.80231029 -0.76922606 -0.48897382 -0.86884031 -0.68820961 -0.84629184 -0.85582863
6 "WALKING_DOWNSTAIRS" -0.88727212 -0.87910531 -0.88727212 -0.87910531 -0.96060507 -0.95156413 -0.89025507 -0.90154335 -0.94972625 -0.9457256 -0.91516467 -0.87991303
6 "WALKING_DOWNSTAIRS" -0.90899161 -0.92572279 -0.90899161 -0.92572279 -0.95211351 -0.90916718 -0.91625884 -0.90410224 -0.95593685 -0.94404542 -0.91935799 -0.94017176
6 "WALKING_DOWNSTAIRS" -0.91006155 -0.91128542 -0.91006155 -0.91128542 -0.95205289 -0.90799977 -0.92242213 -0.90655226 -0.95729088 -0.94566336 -0.91509199 -0.92174919
6 "WALKING_DOWNSTAIRS" -0.85553121 -0.74388347 -0.85553121 -0.74388347 -0.93990774 -0.89703867 -0.87847569 -0.72557824 -0.93647429 -0.86832157 -0.82146298 -0.74761212
6 "WALKING_DOWNSTAIRS" -0.80385926 -0.73839307 -0.80385926 -0.73839307 -0.87608639 -0.83292474 -0.79505652 -0.64394956 -0.8668774 -0.81936188 -0.76878128 -0.76229729
6 "WALKING_DOWNSTAIRS" -0.84758784 -0.82864786 -0.84758784 -0.82864786 -0.85343389 -0.83167521 -0.80399548 -0.71262367 -0.83995418 -0.83923463 -0.81521042 -0.86249668
6 "WALKING_DOWNSTAIRS" -0.91111326 -0.88347292 -0.91111326 -0.88347292 -0.90949989 -0.87112094 -0.893762 -0.82746037 -0.9010126 -0.87031015 -0.89270895 -0.89541524
6 "WALKING_DOWNSTAIRS" -0.96001865 -0.96575501 -0.96001865 -0.96575501 -0.95994007 -0.96160496 -0.94771868 -0.95267328 -0.95542565 -0.96135898 -0.95514773 -0.97840907
6 "WALKING_DOWNSTAIRS" -0.96074551 -0.97562562 -0.96074551 -0.97562562 -0.97389027 -0.9759036 -0.95296223 -0.96604978 -0.96937797 -0.9703274 -0.97288975 -0.98023744
6 "WALKING_DOWNSTAIRS" -0.97325578 -0.97322122 -0.97325578 -0.97322122 -0.98313411 -0.98431929 -0.96150775 -0.9673226 -0.97826046 -0.98176699 -0.979625 -0.97266888
6 "WALKING_DOWNSTAIRS" -0.98379027 -0.98201218 -0.98379027 -0.98201218 -0.98127684 -0.98269995 -0.96078465 -0.97133802 -0.97399889 -0.97801155 -0.98074503 -0.98462724
6 "WALKING_DOWNSTAIRS" -0.97695513 -0.98349764 -0.97695513 -0.98349764 -0.98028218 -0.98553594 -0.96071781 -0.96959491 -0.97378764 -0.97682691 -0.98081682 -0.98702428
6 "WALKING_DOWNSTAIRS" -0.97541639 -0.98216151 -0.97541639 -0.98216151 -0.97913844 -0.98123549 -0.96590408 -0.96654097 -0.9742874 -0.97377119 -0.97886677 -0.98631964
6 "WALKING_DOWNSTAIRS" -0.76215353 -0.72063908 -0.76215353 -0.72063908 -0.92997915 -0.88695667 -0.861369 -0.85110091 -0.92004052 -0.88825386 -0.80062245 -0.72652445
6 "WALKING_DOWNSTAIRS" -0.88542362 -0.90117242 -0.88542362 -0.90117242 -0.92085141 -0.87889151 -0.88134689 -0.85825718 -0.91224399 -0.87432305 -0.88768027 -0.92420608
6 "WALKING_DOWNSTAIRS" -0.91808756 -0.88457364 -0.91808756 -0.88457364 -0.93002009 -0.87886406 -0.9090613 -0.85838388 -0.92542523 -0.87144111 -0.90250021 -0.89209621
6 "WALKING_DOWNSTAIRS" -0.94574676 -0.95190647 -0.94574676 -0.95190647 -0.97048545 -0.96712811 -0.94994542 -0.92905732 -0.96165235 -0.95379345 -0.96442166 -0.95178004
6 "WALKING_DOWNSTAIRS" -0.93991042 -0.95727397 -0.93991042 -0.95727397 -0.96812775 -0.96373859 -0.94924456 -0.93078465 -0.95673405 -0.95264733 -0.96302227 -0.95952341
6 "WALKING_DOWNSTAIRS" -0.96397769 -0.9711009 -0.96397769 -0.9711009 -0.97218828 -0.97310229 -0.96328244 -0.96555009 -0.9669817 -0.97005503 -0.96881133 -0.97602434
6 "WALKING_DOWNSTAIRS" -0.97518279 -0.98163323 -0.97518279 -0.98163323 -0.98166337 -0.98318986 -0.97537457 -0.97785459 -0.97954767 -0.97805247 -0.97993473 -0.98461806
6 "WALKING_DOWNSTAIRS" -0.97891691 -0.98835905 -0.97891691 -0.98835905 -0.98762074 -0.98861659 -0.97226571 -0.9818668 -0.98251927 -0.98264364 -0.98803922 -0.98937949
6 "WALKING_DOWNSTAIRS" -0.97886042 -0.98803246 -0.97886042 -0.98803246 -0.98622798 -0.98771092 -0.96595857 -0.97781714 -0.9800875 -0.98288134 -0.98680942 -0.98979228
6 "WALKING_DOWNSTAIRS" -0.97647647 -0.98614194 -0.97647647 -0.98614194 -0.98542722 -0.98761791 -0.97267027 -0.9735944 -0.98322213 -0.98856732 -0.98659248 -0.98693812
6 "WALKING_DOWNSTAIRS" -0.97727167 -0.98790479 -0.97727167 -0.98790479 -0.98938112 -0.98827359 -0.98063393 -0.98219354 -0.98436712 -0.98784221 -0.99038973 -0.9871357
6 "WALKING_DOWNSTAIRS" -0.97873486 -0.98711479 -0.97873486 -0.98711479 -0.98998664 -0.99304333 -0.97988723 -0.98137289 -0.98400084 -0.98661138 -0.9888319 -0.98692488
6 "WALKING_DOWNSTAIRS" -0.97345366 -0.94130081 -0.97345366 -0.94130081 -0.97840808 -0.96983508 -0.9248754 -0.69112294 -0.97086123 -0.94596374 -0.93467006 -0.95364699
6 "WALKING_DOWNSTAIRS" -0.76695477 -0.6404533 -0.76695477 -0.6404533 -0.8800159 -0.76440254 -0.80003592 -0.79731415 -0.86970063 -0.77245903 -0.64531336 -0.69272537
6 "WALKING_DOWNSTAIRS" -0.93496731 -0.9145314 -0.93496731 -0.9145314 -0.95406998 -0.95012861 -0.881685 -0.93833742 -0.94612549 -0.94829851 -0.91452178 -0.92668899
6 "WALKING_DOWNSTAIRS" -0.9225212 -0.87796992 -0.9225212 -0.87796992 -0.89807138 -0.83502038 -0.88976659 -0.89536166 -0.89957409 -0.8843919 -0.87600977 -0.89696708
6 "WALKING_DOWNSTAIRS" -0.91558504 -0.88330208 -0.91558504 -0.88330208 -0.90802276 -0.82951977 -0.91012302 -0.86881464 -0.91600232 -0.8757266 -0.87696981 -0.90415684
6 "WALKING_DOWNSTAIRS" -0.96307741 -0.94912054 -0.96307741 -0.94912054 -0.97305813 -0.96486476 -0.9434235 -0.92204652 -0.96747975 -0.96588693 -0.9536051 -0.95331352
6 "WALKING_DOWNSTAIRS" -0.98077495 -0.9783744 -0.98077495 -0.9783744 -0.98231964 -0.98180781 -0.94945978 -0.94525093 -0.97471474 -0.97790469 -0.97782288 -0.98097246
6 "WALKING_DOWNSTAIRS" -0.98151879 -0.98156448 -0.98151879 -0.98156448 -0.98417015 -0.98143317 -0.96360962 -0.94941857 -0.98279881 -0.98187421 -0.98054992 -0.98401748
6 "WALKING_DOWNSTAIRS" -0.98028509 -0.98617287 -0.98028509 -0.98617287 -0.98854591 -0.98690957 -0.97398746 -0.97334503 -0.98722845 -0.98830283 -0.98656185 -0.98700606
6 "WALKING_DOWNSTAIRS" -0.98240099 -0.98481616 -0.98240099 -0.98481616 -0.98900069 -0.98999952 -0.9732662 -0.9721205 -0.98619651 -0.98823099 -0.98469137 -0.98618645
6 "WALKING_DOWNSTAIRS" -0.96668286 -0.9579827 -0.96668286 -0.9579827 -0.98599587 -0.9809224 -0.96857639 -0.95752101 -0.98254348 -0.97870394 -0.97057345 -0.95693854
6 "WALKING_DOWNSTAIRS" -0.95702134 -0.96997883 -0.95702134 -0.96997883 -0.98758957 -0.98148474 -0.97046425 -0.96074136 -0.98569471 -0.978603 -0.97421413 -0.97103382
6 "WALKING_DOWNSTAIRS" -0.95716832 -0.89285193 -0.95716832 -0.89285193 -0.96473609 -0.85035045 -0.95232598 -0.82033469 -0.95876908 -0.83733827 -0.88522146 -0.91313743
6 "WALKING_DOWNSTAIRS" -0.8470031 -0.85445555 -0.8470031 -0.85445555 -0.95257399 -0.9387958 -0.68463084 -0.76308098 -0.94424986 -0.94626105 -0.91267197 -0.85088395
6 "WALKING_DOWNSTAIRS" -0.91353146 -0.93287755 -0.91353146 -0.93287755 -0.95567958 -0.94882433 -0.84131921 -0.88184372 -0.94783259 -0.94539363 -0.93694289 -0.93983765
6 "WALKING_DOWNSTAIRS" -0.91058616 -0.92049437 -0.91058616 -0.92049437 -0.94254297 -0.94853099 -0.89979089 -0.92814261 -0.94381635 -0.94676246 -0.92640505 -0.92840167
6 "WALKING_DOWNSTAIRS" -0.93981563 -0.90982103 -0.93981563 -0.90982103 -0.95666292 -0.96311916 -0.94190865 -0.92936718 -0.96286321 -0.96616146 -0.92852388 -0.9132138
6 "WALKING_DOWNSTAIRS" -0.96163504 -0.96060159 -0.96163504 -0.96060159 -0.95823467 -0.96303422 -0.95769319 -0.95136345 -0.9625676 -0.96177766 -0.95400307 -0.97022238
6 "WALKING_DOWNSTAIRS" -0.95890093 -0.95363276 -0.95890093 -0.95363276 -0.95402822 -0.9585015 -0.94750499 -0.94948353 -0.95222191 -0.9558574 -0.94751185 -0.96382227
6 "WALKING_DOWNSTAIRS" -0.97021062 -0.96322298 -0.97021062 -0.96322298 -0.96519073 -0.96562455 -0.9619362 -0.95577369 -0.96171903 -0.96243338 -0.96087704 -0.96935043
6 "WALKING_DOWNSTAIRS" -0.97600407 -0.97689528 -0.97600407 -0.97689528 -0.96920412 -0.97130662 -0.97392806 -0.96890718 -0.9714998 -0.9738772 -0.97108534 -0.98391673
6 "WALKING_DOWNSTAIRS" -0.97312153 -0.97215011 -0.97312153 -0.97215011 -0.96379217 -0.96244313 -0.96711853 -0.95951484 -0.96761457 -0.96833609 -0.96533954 -0.98057836
6 "WALKING_DOWNSTAIRS" -0.96457822 -0.96541413 -0.96457822 -0.96541413 -0.96111261 -0.95674559 -0.95855411 -0.94413979 -0.95859492 -0.95982761 -0.95889786 -0.97436297
6 "WALKING_DOWNSTAIRS" -0.96377179 -0.97096245 -0.96377179 -0.97096245 -0.96743292 -0.96480731 -0.96434775 -0.95246149 -0.96560689 -0.96474312 -0.96973231 -0.97516052
6 "WALKING_DOWNSTAIRS" -0.96926722 -0.97674186 -0.96926722 -0.97674186 -0.97401542 -0.97912332 -0.9738316 -0.97190743 -0.97624758 -0.97930543 -0.97429373 -0.98097951
6 "WALKING_DOWNSTAIRS" -0.96865987 -0.97752972 -0.96865987 -0.97752972 -0.97341035 -0.98133718 -0.97416208 -0.97176685 -0.97739437 -0.97920557 -0.97556348 -0.98127616
6 "WALKING_DOWNSTAIRS" -0.96899876 -0.98069214 -0.96899876 -0.98069214 -0.9733235 -0.97975709 -0.97298597 -0.97792259 -0.97646318 -0.98238503 -0.97650488 -0.98581074
6 "WALKING_DOWNSTAIRS" -0.004080487 0.58264429 -0.004080487 0.58264429 -0.68147438 -0.67049733 -0.38652155 -0.69647977 -0.742935 -0.76780332 0.22740813 0.50279864
6 "WALKING_DOWNSTAIRS" -0.7342788 -0.66152481 -0.7342788 -0.66152481 -0.74965934 -0.71877742 -0.57396014 -0.62558338 -0.77643996 -0.76387026 -0.66858915 -0.70934745
6 "WALKING_DOWNSTAIRS" -0.9059566 -0.8442637 -0.9059566 -0.8442637 -0.89654985 -0.84878079 -0.78899367 -0.76386298 -0.9023642 -0.85361351 -0.85453873 -0.86176597
6 "WALKING_DOWNSTAIRS" -0.97493793 -0.96866646 -0.97493793 -0.96866646 -0.96864638 -0.95859201 -0.91799589 -0.8788132 -0.96848633 -0.970474 -0.96301645 -0.97633789
6 "WALKING_DOWNSTAIRS" -0.98014477 -0.97622061 -0.98014477 -0.97622061 -0.97393638 -0.9631515 -0.9635384 -0.97165949 -0.97142767 -0.96932769 -0.97325944 -0.9809232
6 "WALKING_DOWNSTAIRS" -0.96782467 -0.96867799 -0.96782467 -0.96867799 -0.96480606 -0.96179993 -0.95651261 -0.96441738 -0.96756124 -0.96765139 -0.96473937 -0.97515331
6 "WALKING_DOWNSTAIRS" -0.96273632 -0.97470285 -0.96273632 -0.97470285 -0.96957096 -0.97189056 -0.95846419 -0.96227543 -0.97088597 -0.97228342 -0.97263119 -0.97895132
6 "WALKING_DOWNSTAIRS" -0.95355209 -0.96426491 -0.95355209 -0.96426491 -0.97661172 -0.9761224 -0.96801861 -0.97218732 -0.97562266 -0.97674094 -0.97211084 -0.96438569
6 "WALKING_DOWNSTAIRS" -0.9432426 -0.96248787 -0.9432426 -0.96248787 -0.98324971 -0.98767022 -0.96533417 -0.97348623 -0.97969871 -0.98103913 -0.97804396 -0.95965567
6 "WALKING_DOWNSTAIRS" -0.95041756 -0.96684814 -0.95041756 -0.96684814 -0.98238773 -0.98561366 -0.96764077 -0.96584776 -0.9829863 -0.98316452 -0.98258427 -0.963381
6 "WALKING_DOWNSTAIRS" -0.94595709 -0.95935658 -0.94595709 -0.95935658 -0.97814241 -0.98266897 -0.96749471 -0.95711967 -0.97743769 -0.97824953 -0.96631788 -0.96066713
6 "WALKING_DOWNSTAIRS" -0.95768679 -0.94965373 -0.95768679 -0.94965373 -0.97761921 -0.98259229 -0.97110306 -0.96232379 -0.9749363 -0.97837214 -0.96726708 -0.94779098
6 "WALKING_DOWNSTAIRS" -0.96887618 -0.97360789 -0.96887618 -0.97360789 -0.98025922 -0.97952618 -0.97759893 -0.97563096 -0.98188634 -0.98413863 -0.97724097 -0.97442135
6 "WALKING_DOWNSTAIRS" -0.95486984 -0.95871105 -0.95486984 -0.95871105 -0.97238605 -0.96164087 -0.95862512 -0.93697581 -0.97126898 -0.96380981 -0.95804988 -0.96441311
6 "WALKING_DOWNSTAIRS" -0.69322471 -0.64114566 -0.69322471 -0.64114566 -0.87654934 -0.87745767 -0.56662737 -0.65838987 -0.86940697 -0.86582501 -0.75558341 -0.6453004
6 "WALKING_DOWNSTAIRS" -0.89714936 -0.83011124 -0.89714936 -0.83011124 -0.93744269 -0.92605793 -0.78953838 -0.81469304 -0.93067814 -0.91620642 -0.85397749 -0.84312252
6 "WALKING_DOWNSTAIRS" -0.94500672 -0.95163742 -0.94500672 -0.95163742 -0.95046435 -0.94420105 -0.89478755 -0.89277274 -0.94822778 -0.93434459 -0.94889727 -0.95975223
6 "WALKING_DOWNSTAIRS" -0.94879249 -0.94145903 -0.94879249 -0.94145903 -0.93935937 -0.93074826 -0.93187338 -0.93984569 -0.93879712 -0.93033166 -0.93734745 -0.95203626
6 "WALKING_DOWNSTAIRS" -0.95628736 -0.94962872 -0.95628736 -0.94962872 -0.95051469 -0.94216652 -0.93851775 -0.95678419 -0.95341901 -0.95705465 -0.93931642 -0.96366789
